ID_Transaccion,Categoria_Producto,Precio_Unitario,Cantidad,Descuento_Aplicado,Tiempo_En_Web_Minutos,Distancia_Envio_Km,Costo_Envio,Total_Compra
7788,Tortas Personalizadas,56278.0,11,0.0,38.5,4.6,9900.0,625450.0
7789,Panaderia Artesanal,9849.0,6,0.0,34.1,7.6,14400.0,72479.0
7790,Postres Individuales,12653.0,13,0.15,44.7,12.7,22050.0,162564.0
7791,Postres Individuales,8033.0,3,0.05,29.5,11.4,20100.0,42665.0
7792,Bebidas,41545.0,9,0.05,14.7,1.7,5550.0,362666.0
7793,Galletas y Brownies,71068.0,4,0.0,25.3,8.4,15600.0,300471.0
7794,Panaderia Artesanal,30047.0,3,0.0,42.6,13.1,22650.0,114891.0
7795,Galletas y Brownies,35733.0,13,0.1,29.9,8.9,16350.0,435417.0
7796,Panaderia Artesanal,77758.0,11,0.05,39.8,1.4,5100.0,817454.0
7797,Postres Individuales,71952.0,3,0.0,2.5,12.4,21600.0,235912.0
7798,Bebidas,58204.0,2,0.0,17.6,13.6,23400.0,138046.0
7799,Galletas y Brownies,26344.0,12,0.15,42.2,6.1,12150.0,281320.0
7800,Postres Individuales,14363.0,9,0.0,3.2,5.0,10500.0,141138.0
7801,Panaderia Artesanal,6285.0,8,0.0,24.1,8.4,15600.0,66094.0
7802,Galletas y Brownies,13561.0,5,0.0,16.6,14.8,25200.0,93670.0
7803,Galletas y Brownies,28408.0,14,0.1,29.6,12.6,21900.0,380864.0
7804,Postres Individuales,49143.0,14,0.1,8.6,12.3,21450.0,640044.0
7805,Galletas y Brownies,10120.0,13,0.0,29.9,3.3,7950.0,140216.0
7806,Bebidas,15898.0,9,0.0,44.6,13.5,23250.0,167137.0
7807,Bebidas,19486.0,13,0.0,13.3,8.6,15900.0,267553.0
7808,Postres Individuales,55559.0,2,0.0,21.6,13.8,23700.0,135065.0
7809,Panaderia Artesanal,54263.0,6,0.0,2.8,9.9,17850.0,344051.0
7810,Postres Individuales,49061.0,7,0.0,20.4,12.6,21900.0,365884.0
7811,Bebidas,25040.0,6,0.0,19.2,2.9,7350.0,157999.0
7812,Tortas Personalizadas,34690.0,3,0.1,26.1,10.7,19050.0,113889.0
7813,Tortas Personalizadas,12735.0,10,0.05,12.7,4.2,9300.0,133581.0
7814,Galletas y Brownies,23117.0,14,0.1,15.8,2.9,7350.0,298916.0
7815,Galletas y Brownies,76816.0,10,0.05,28.0,8.8,16200.0,748325.0
7816,Tortas Personalizadas,83375.0,10,0.2,41.0,9.2,16800.0,681253.0
7817,Bebidas,56813.0,9,0.2,11.7,7.6,14400.0,423668.0
7818,Galletas y Brownies,78346.0,14,0.0,31.0,1.8,5700.0,1100180.0
7819,Postres Individuales,56419.0,12,0.0,24.3,4.0,9000.0,685269.0
7820,Postres Individuales,7656.0,8,0.1,6.1,3.9,8850.0,66506.0
7821,Bebidas,84741.0,8,0.1,26.1,5.0,10500.0,621838.0
7822,Galletas y Brownies,12916.0,8,0.15,32.3,9.6,17400.0,105392.0
7823,Postres Individuales,59611.0,9,0.05,27.5,6.9,13350.0,524738.0
7824,Galletas y Brownies,25227.0,1,0.0,6.0,14.5,24750.0,50355.0
7825,Galletas y Brownies,36358.0,8,0.0,38.7,0.7,4050.0,294317.0
7826,Postres Individuales,56675.0,2,0.0,3.3,3.6,8400.0,119201.0
7827,Tortas Personalizadas,39919.0,4,0.15,11.8,8.8,16200.0,152561.0
7828,Postres Individuales,25044.0,1,0.2,28.3,13.3,22950.0,41538.0
7829,Bebidas,31756.0,12,0.0,11.0,1.0,4500.0,385555.0
7830,Panaderia Artesanal,32324.0,6,0.05,5.9,13.3,22950.0,207027.0
7831,Postres Individuales,81746.0,10,0.05,23.8,7.9,14850.0,790869.0
7832,Galletas y Brownies,68889.0,1,0.0,32.9,11.9,20850.0,90220.0
7833,Galletas y Brownies,41684.0,12,0.15,19.4,14.3,24450.0,452333.0
7834,Postres Individuales,20986.0,5,0.05,31.9,3.6,8400.0,108334.0
7835,Panaderia Artesanal,69881.0,9,0.0,38.9,9.0,16500.0,645299.0
7836,Postres Individuales,17575.0,1,0.0,43.2,13.3,22950.0,40188.0
7837,Panaderia Artesanal,21837.0,9,0.0,11.6,12.7,22050.0,218615.0
7838,Panaderia Artesanal,34281.0,4,0.0,27.8,8.1,15150.0,153865.0
7839,Bebidas,75428.0,3,0.0,13.1,14.3,24450.0,245692.0
7840,Galletas y Brownies,15543.0,8,0.0,39.4,10.8,19200.0,143154.0
7841,Galletas y Brownies,14779.0,6,0.05,40.2,8.1,15150.0,95894.0
7842,Panaderia Artesanal,44518.0,7,0.05,15.5,1.3,4950.0,300279.0
7843,Galletas y Brownies,27113.0,9,0.05,29.6,7.6,14400.0,246299.0
7844,Tortas Personalizadas,50498.0,5,0.1,40.1,6.6,12900.0,241657.0
7845,Panaderia Artesanal,41131.0,13,0.15,23.6,4.9,10350.0,466005.0
7846,Galletas y Brownies,39797.0,2,0.15,32.8,14.2,24300.0,93974.0
7847,Tortas Personalizadas,13958.0,3,0.0,36.3,13.9,23850.0,65197.0
7848,Bebidas,16284.0,3,0.0,39.4,5.4,11100.0,58575.0
7849,Galletas y Brownies,70686.0,4,0.0,23.9,6.8,13200.0,295063.0
7850,Tortas Personalizadas,75871.0,10,0.05,42.5,11.4,20100.0,741840.0
7851,Postres Individuales,23775.0,7,0.15,28.9,12.6,21900.0,165455.0
7852,Postres Individuales,14077.0,12,0.1,8.1,2.1,6150.0,158825.0
7853,Tortas Personalizadas,9273.0,10,0.05,28.1,7.6,14400.0,101760.0
7854,Panaderia Artesanal,53664.0,6,0.05,14.5,13.8,23700.0,327518.0
7855,Panaderia Artesanal,62228.0,3,0.05,17.7,10.1,18150.0,195146.0
7856,Galletas y Brownies,34825.0,14,0.2,36.7,8.4,15600.0,406659.0
7857,Postres Individuales,59374.0,7,0.1,43.8,10.9,19350.0,391513.0
7858,Panaderia Artesanal,62037.0,4,0.1,39.3,10.1,18150.0,244479.0
7859,Panaderia Artesanal,79827.0,10,0.05,15.7,14.2,24300.0,782353.0
7860,Postres Individuales,10190.0,11,0.0,21.2,13.7,23550.0,137147.0
7861,Bebidas,20383.0,11,0.0,44.3,6.3,12450.0,235056.0
7862,Panaderia Artesanal,10482.0,8,0.0,41.7,1.0,4500.0,87663.0
7863,Tortas Personalizadas,74440.0,7,0.0,44.0,5.3,10950.0,534023.0
7864,Galletas y Brownies,68407.0,7,0.2,20.3,3.4,8100.0,389407.0
7865,Panaderia Artesanal,50971.0,9,0.0,36.3,2.4,6600.0,466165.0
7866,Panaderia Artesanal,11693.0,8,0.0,39.4,13.4,23100.0,115340.0
7867,Bebidas,26865.0,12,0.0,3.4,10.8,19200.0,340210.0
7868,Tortas Personalizadas,28818.0,1,0.0,13.1,1.0,4500.0,33202.0
7869,Galletas y Brownies,49859.0,7,0.15,39.9,13.8,23700.0,319369.0
7870,Panaderia Artesanal,25644.0,3,0.0,18.4,13.6,23400.0,100792.0
7871,Galletas y Brownies,10837.0,12,0.2,13.6,14.3,24450.0,128130.0
7872,Postres Individuales,63461.0,4,0.0,13.4,12.5,21750.0,274492.0
7873,Panaderia Artesanal,28926.0,6,0.2,17.8,1.6,5400.0,143964.0
7874,Panaderia Artesanal,41190.0,5,0.05,12.1,9.5,17250.0,215183.0
7875,Postres Individuales,15213.0,8,0.05,1.6,1.7,5550.0,119767.0
7876,Bebidas,69204.0,2,0.0,9.0,10.8,19200.0,156003.0
7877,Panaderia Artesanal,50243.0,5,0.05,39.9,3.4,8100.0,245268.0
7878,Galletas y Brownies,77127.0,5,0.1,4.8,14.1,24150.0,369772.0
7879,Tortas Personalizadas,44638.0,3,0.0,19.5,14.0,24000.0,156539.0
7880,Galletas y Brownies,80314.0,14,0.0,21.4,9.1,16650.0,1139051.0
7881,Bebidas,76349.0,10,0.2,35.3,11.4,20100.0,632213.0
7882,Tortas Personalizadas,51117.0,13,0.0,12.5,12.9,22350.0,687133.0
7883,Galletas y Brownies,79711.0,5,0.15,15.0,6.1,12150.0,350848.0
7884,Galletas y Brownies,30847.0,4,0.1,2.1,8.9,16350.0,131001.0
7885,Postres Individuales,34251.0,11,0.0,40.8,3.1,7650.0,385299.0
7886,Bebidas,8638.0,5,0.0,31.3,14.8,25200.0,73721.0
7887,Postres Individuales,52136.0,10,0.2,12.9,14.0,24000.0,443028.0
7888,Tortas Personalizadas,62754.0,9,0.05,40.1,7.5,14250.0,548975.0
7889,Postres Individuales,66882.0,7,0.0,5.3,8.5,15750.0,481923.0
7890,Bebidas,16985.0,1,0.05,17.5,6.8,13200.0,28563.0
7891,Panaderia Artesanal,40533.0,3,0.0,26.0,0.5,3750.0,124819.0
7892,Panaderia Artesanal,19149.0,9,0.15,23.5,3.8,8700.0,157105.0
7893,Tortas Personalizadas,57970.0,4,0.0,30.0,2.0,6000.0,237263.0
7894,Panaderia Artesanal,17636.0,4,0.0,14.4,5.2,10800.0,81178.0
7895,Postres Individuales,77333.0,10,0.0,34.5,3.9,8850.0,780429.0
7896,Tortas Personalizadas,23451.0,6,0.0,19.1,11.5,20250.0,161948.0
7897,Bebidas,28312.0,3,0.05,7.0,7.8,14700.0,97036.0
7898,Tortas Personalizadas,73073.0,3,0.05,33.7,12.3,21450.0,230870.0
7899,Tortas Personalizadas,41677.0,9,0.1,41.2,9.7,17550.0,355329.0
7900,Galletas y Brownies,6920.0,13,0.05,17.4,10.0,18000.0,105000.0
7901,Galletas y Brownies,44567.0,5,0.0,27.1,13.2,22800.0,246436.0
7902,Tortas Personalizadas,11763.0,14,0.05,31.4,12.8,22200.0,179832.0
7903,Panaderia Artesanal,83828.0,7,0.15,37.7,1.4,5100.0,502704.0
7904,Galletas y Brownies,52049.0,5,0.0,10.1,8.9,16350.0,276157.0
7905,Bebidas,25523.0,6,0.0,26.3,6.5,12750.0,166818.0
7906,Postres Individuales,50097.0,8,0.05,33.7,9.2,16800.0,396841.0
7907,Galletas y Brownies,11149.0,8,0.0,10.2,13.0,22500.0,114750.0
7908,Tortas Personalizadas,68991.0,2,0.0,22.1,0.7,4050.0,142668.0
7909,Panaderia Artesanal,79026.0,11,0.1,21.7,0.7,4050.0,787270.0
7910,Postres Individuales,74956.0,9,0.15,38.0,1.4,5100.0,580094.0
7911,Galletas y Brownies,32341.0,10,0.05,35.3,13.2,22800.0,330444.0
7912,Panaderia Artesanal,31061.0,12,0.1,11.6,5.6,11400.0,347566.0
7913,Panaderia Artesanal,7807.0,12,0.0,11.6,5.9,11850.0,104669.0
7914,Panaderia Artesanal,57112.0,12,0.05,33.0,5.5,11250.0,661821.0
7915,Tortas Personalizadas,47792.0,14,0.05,33.7,3.8,8700.0,644329.0
7916,Bebidas,41748.0,6,0.0,9.3,1.1,4650.0,253495.0
7917,Panaderia Artesanal,77610.0,7,0.0,19.4,13.6,23400.0,569087.0
7918,Postres Individuales,18430.0,3,0.1,37.4,3.9,8850.0,56902.0
7919,Galletas y Brownies,5773.0,4,0.1,5.0,13.5,23250.0,42422.0
7920,Postres Individuales,10865.0,6,0.05,17.8,14.4,24600.0,86545.0
7921,Tortas Personalizadas,22870.0,7,0.0,29.5,8.9,16350.0,177119.0
7922,Tortas Personalizadas,7663.0,6,0.0,35.0,5.9,11850.0,56737.0
7923,Postres Individuales,45227.0,5,0.0,29.9,11.6,20400.0,245765.0
7924,Bebidas,30127.0,14,0.0,18.8,0.9,4350.0,425721.0
7925,Tortas Personalizadas,19439.0,12,0.1,44.6,14.0,24000.0,233991.0
7926,Tortas Personalizadas,65007.0,2,0.1,3.3,6.4,12600.0,130576.0
7927,Postres Individuales,21356.0,12,0.05,23.0,5.0,10500.0,252835.0
7928,Tortas Personalizadas,60008.0,7,0.15,23.7,2.3,6450.0,362863.0
7929,Bebidas,32941.0,5,0.0,11.9,14.3,24450.0,189727.0
7930,Bebidas,45946.0,12,0.1,25.8,12.3,21450.0,519437.0
7931,Bebidas,79709.0,9,0.0,11.1,11.0,19500.0,738251.0
7932,Galletas y Brownies,7988.0,13,0.0,20.8,14.0,24000.0,128418.0
7933,Bebidas,45021.0,11,0.0,20.3,14.4,24600.0,516745.0
7934,Bebidas,73354.0,4,0.2,35.1,4.4,9600.0,243021.0
7935,Galletas y Brownies,52038.0,14,0.0,42.5,11.9,20850.0,748206.0
7936,Panaderia Artesanal,27150.0,10,0.0,10.3,11.6,20400.0,293421.0
7937,Tortas Personalizadas,36814.0,12,0.05,44.6,8.6,15900.0,433987.0
7938,Bebidas,59421.0,2,0.0,42.4,2.7,7050.0,123588.0
7939,Tortas Personalizadas,76265.0,7,0.0,6.4,14.1,24150.0,558588.0
7940,Postres Individuales,8285.0,7,0.1,41.2,5.1,10650.0,63590.0
7941,Tortas Personalizadas,10723.0,1,0.0,26.1,8.9,16350.0,25941.0
7942,Galletas y Brownies,31004.0,11,0.15,39.7,0.8,4200.0,293425.0
7943,Tortas Personalizadas,23622.0,14,0.05,42.6,6.7,13050.0,329621.0
7944,Tortas Personalizadas,26194.0,13,0.0,38.9,9.4,17100.0,355558.0
7945,Tortas Personalizadas,22702.0,5,0.0,19.0,6.0,12000.0,123951.0
7946,Panaderia Artesanal,20666.0,3,0.05,29.2,7.4,14100.0,73915.0
7947,Panaderia Artesanal,15450.0,9,0.0,21.7,3.3,7950.0,147173.0
7948,Postres Individuales,79716.0,9,0.05,17.4,5.6,11400.0,692871.0
7949,Galletas y Brownies,16535.0,7,0.1,12.4,11.0,19500.0,121349.0
7950,Tortas Personalizadas,21352.0,12,0.1,20.7,14.6,24900.0,254066.0
7951,Tortas Personalizadas,24701.0,9,0.05,36.6,7.3,13950.0,224676.0
7952,Tortas Personalizadas,79641.0,12,0.15,38.2,10.4,18600.0,833785.0
7953,Tortas Personalizadas,65457.0,2,0.0,43.2,14.7,25050.0,155167.0
7954,Panaderia Artesanal,68176.0,11,0.0,14.1,11.7,20550.0,768262.0
7955,Postres Individuales,13381.0,10,0.1,29.8,0.6,3900.0,123663.0
7956,Bebidas,71905.0,8,0.0,31.7,14.1,24150.0,598315.0
7957,Galletas y Brownies,37655.0,10,0.05,9.8,13.1,22650.0,381237.0
7958,Tortas Personalizadas,26026.0,10,0.1,17.5,4.4,9600.0,239915.0
7959,Postres Individuales,51060.0,10,0.0,16.4,3.1,7650.0,517231.0
7960,Bebidas,70775.0,13,0.0,44.4,13.5,23250.0,945466.0
7961,Postres Individuales,67292.0,1,0.05,43.2,10.5,18750.0,83612.0
7962,Panaderia Artesanal,76200.0,3,0.1,37.2,3.9,8850.0,214685.0
7963,Bebidas,79251.0,8,0.0,22.1,10.9,19350.0,652522.0
7964,Postres Individuales,24050.0,11,0.05,13.0,9.2,16800.0,269134.0
7965,Panaderia Artesanal,38909.0,8,0.0,41.3,5.0,10500.0,322729.0
7966,Postres Individuales,6170.0,14,0.0,13.2,8.6,15900.0,100595.0
7967,Postres Individuales,75346.0,10,0.0,24.2,8.1,15150.0,770257.0
7968,Bebidas,17366.0,8,0.0,12.2,7.9,14850.0,157129.0
7969,Panaderia Artesanal,73918.0,11,0.1,43.7,8.0,15000.0,746186.0
7970,Tortas Personalizadas,31351.0,12,0.05,3.3,0.5,3750.0,359636.0
7971,Galletas y Brownies,34451.0,11,0.2,9.1,4.4,9600.0,313974.0
7972,Bebidas,8131.0,7,0.0,34.8,6.7,13050.0,71365.0
7973,Panaderia Artesanal,31150.0,2,0.2,8.1,2.3,6450.0,55897.0
7974,Postres Individuales,76069.0,3,0.05,44.1,11.4,20100.0,235095.0
7975,Panaderia Artesanal,7044.0,9,0.0,15.5,12.8,22200.0,86249.0
7976,Galletas y Brownies,37506.0,2,0.0,41.5,12.4,21600.0,92256.0
7977,Galletas y Brownies,7512.0,13,0.05,30.3,7.2,13800.0,106785.0
7978,Tortas Personalizadas,34674.0,7,0.1,29.1,10.5,18750.0,232406.0
7979,Tortas Personalizadas,18811.0,1,0.1,41.3,1.6,5400.0,21691.0
7980,Galletas y Brownies,25177.0,3,0.05,23.8,3.4,8100.0,81664.0
7981,Bebidas,75208.0,13,0.0,18.9,1.2,4800.0,985737.0
7982,Bebidas,39884.0,14,0.0,11.0,14.5,24750.0,584702.0
7983,Postres Individuales,26904.0,1,0.0,7.8,8.8,16200.0,43356.0
7984,Tortas Personalizadas,52147.0,6,0.0,35.9,3.0,7500.0,321103.0
7985,Postres Individuales,16369.0,4,0.1,7.1,10.8,19200.0,78473.0
7986,Tortas Personalizadas,25751.0,1,0.15,18.6,7.6,14400.0,34743.0
7987,Galletas y Brownies,48700.0,5,0.0,19.3,6.8,13200.0,257335.0
7988,Bebidas,24002.0,14,0.1,30.4,13.7,23550.0,325451.0
7989,Bebidas,59330.0,4,0.0,13.6,10.8,19200.0,257713.0
7990,Galletas y Brownies,44319.0,14,0.0,38.0,10.5,18750.0,640931.0
7991,Postres Individuales,66759.0,11,0.0,10.5,1.9,5850.0,739533.0
7992,Postres Individuales,80860.0,10,0.0,35.8,1.8,5700.0,814189.0
7993,Panaderia Artesanal,14264.0,14,0.0,38.5,10.1,18150.0,218212.0
7994,Tortas Personalizadas,31773.0,11,0.0,9.9,2.8,7200.0,357035.0
7995,Postres Individuales,30564.0,10,0.0,36.7,7.1,13650.0,322592.0
7996,Galletas y Brownies,17095.0,2,0.0,32.5,8.8,16200.0,49975.0
7997,Postres Individuales,69824.0,13,0.05,39.5,6.1,12150.0,871661.0
7998,Bebidas,65790.0,7,0.0,23.7,1.7,5550.0,465771.0
7999,Tortas Personalizadas,43754.0,12,0.2,11.7,11.3,19950.0,442852.0
8000,Panaderia Artesanal,48022.0,8,0.1,41.2,13.3,22950.0,369320.0
8001,Tortas Personalizadas,9764.0,4,0.15,35.9,2.8,7200.0,40558.0
8002,Bebidas,49441.0,9,0.05,2.4,12.9,22350.0,443263.0
8003,Bebidas,68307.0,3,0.05,42.4,11.9,20850.0,215322.0
8004,Bebidas,50906.0,13,0.0,42.8,8.7,16050.0,680124.0
8005,Bebidas,26225.0,6,0.1,17.0,9.1,16650.0,159919.0
8006,Galletas y Brownies,58404.0,11,0.0,1.9,9.9,17850.0,662464.0
8007,Panaderia Artesanal,33919.0,14,0.0,25.5,8.1,15150.0,488153.0
8008,Bebidas,48590.0,14,0.0,41.2,12.7,22050.0,703418.0
8009,Bebidas,44005.0,7,0.0,6.9,7.4,14100.0,319057.0
8010,Postres Individuales,35494.0,7,0.0,27.2,8.4,15600.0,263922.0
8011,Panaderia Artesanal,62510.0,6,0.2,33.3,1.0,4500.0,305018.0
8012,Tortas Personalizadas,75710.0,9,0.0,7.4,3.1,7650.0,690805.0
8013,Panaderia Artesanal,5417.0,1,0.15,23.8,13.6,23400.0,29402.0
8014,Panaderia Artesanal,79689.0,13,0.0,5.4,2.3,6450.0,1044302.0
8015,Panaderia Artesanal,45921.0,9,0.1,25.8,13.6,23400.0,397464.0
8016,Bebidas,61059.0,13,0.05,20.7,9.7,17550.0,771516.0
8017,Bebidas,73450.0,9,0.05,13.0,13.8,23700.0,649700.0
8018,Galletas y Brownies,42368.0,4,0.0,38.6,12.3,21450.0,191765.0
8019,Tortas Personalizadas,71798.0,13,0.05,18.1,13.0,22500.0,910477.0
8020,Postres Individuales,19210.0,12,0.0,31.9,8.1,15150.0,244856.0
8021,Panaderia Artesanal,17733.0,12,0.05,35.9,12.5,21750.0,224018.0
8022,Tortas Personalizadas,57598.0,5,0.05,9.3,7.2,13800.0,288420.0
8023,Tortas Personalizadas,74611.0,3,0.0,6.7,1.1,4650.0,230784.0
8024,Galletas y Brownies,76394.0,7,0.0,1.8,9.9,17850.0,550501.0
8025,Postres Individuales,56499.0,2,0.0,14.8,11.1,19650.0,134494.0
8026,Panaderia Artesanal,47039.0,8,0.15,37.0,2.0,6000.0,325776.0
8027,Postres Individuales,31511.0,9,0.1,35.1,12.3,21450.0,276442.0
8028,Galletas y Brownies,83400.0,6,0.0,39.4,1.6,5400.0,507676.0
8029,Bebidas,30576.0,9,0.0,34.6,6.9,13350.0,287723.0
8030,Tortas Personalizadas,64535.0,6,0.0,2.5,7.6,14400.0,402415.0
8031,Panaderia Artesanal,47559.0,3,0.0,18.3,1.0,4500.0,146140.0
8032,Bebidas,53681.0,10,0.1,1.8,1.5,5250.0,488068.0
8033,Galletas y Brownies,36478.0,3,0.1,3.1,7.0,13500.0,114204.0
8034,Postres Individuales,82186.0,2,0.1,22.3,5.0,10500.0,159072.0
8035,Tortas Personalizadas,50735.0,5,0.15,17.2,12.3,21450.0,238996.0
8036,Panaderia Artesanal,80023.0,13,0.05,25.8,6.5,12750.0,997960.0
8037,Bebidas,5607.0,14,0.05,4.4,2.0,6000.0,82552.0
8038,Bebidas,50814.0,4,0.1,27.1,2.8,7200.0,188596.0
8039,Tortas Personalizadas,62375.0,12,0.05,4.3,10.3,18450.0,728583.0
8040,Postres Individuales,64606.0,6,0.15,19.9,14.3,24450.0,353251.0
8041,Galletas y Brownies,77398.0,5,0.1,16.8,13.1,22650.0,371506.0
8042,Postres Individuales,5352.0,6,0.0,11.2,2.4,6600.0,39301.0
8043,Postres Individuales,5026.0,4,0.15,15.1,0.7,4050.0,22058.0
8044,Postres Individuales,42781.0,14,0.05,1.5,0.9,4350.0,573900.0
8045,Tortas Personalizadas,7343.0,13,0.0,15.6,8.5,15750.0,111794.0
8046,Tortas Personalizadas,82963.0,3,0.1,4.9,7.5,14250.0,237793.0
8047,Galletas y Brownies,22765.0,1,0.0,41.6,0.7,4050.0,27156.0
8048,Postres Individuales,42813.0,5,0.1,4.7,1.3,4950.0,198268.0
8049,Tortas Personalizadas,9891.0,6,0.2,43.0,15.0,25500.0,70852.0
8050,Galletas y Brownies,46764.0,5,0.0,22.9,14.5,24750.0,259370.0
8051,Galletas y Brownies,35396.0,5,0.15,23.8,2.3,6450.0,157215.0
8052,Postres Individuales,8573.0,12,0.1,35.8,2.9,7350.0,101520.0
8053,Panaderia Artesanal,31810.0,6,0.05,31.7,13.6,23400.0,206977.0
8054,Postres Individuales,36315.0,4,0.0,11.8,7.9,14850.0,162458.0
8055,Panaderia Artesanal,84194.0,14,0.0,2.6,14.4,24600.0,1198504.0
8056,Galletas y Brownies,21631.0,12,0.0,35.4,8.0,15000.0,273276.0
8057,Tortas Personalizadas,48582.0,4,0.0,7.1,8.9,16350.0,209152.0
8058,Bebidas,83985.0,11,0.05,27.5,3.7,8550.0,886241.0
8059,Galletas y Brownies,68362.0,13,0.1,42.5,13.2,22800.0,821646.0
8060,Tortas Personalizadas,84469.0,8,0.2,25.4,12.5,21750.0,563816.0
8061,Galletas y Brownies,82464.0,11,0.0,13.9,5.4,11100.0,917196.0
8062,Postres Individuales,44163.0,8,0.0,9.3,9.4,17100.0,370712.0
8063,Panaderia Artesanal,60710.0,12,0.1,2.7,5.5,11250.0,665743.0
8064,Galletas y Brownies,13835.0,3,0.0,28.6,7.2,13800.0,55506.0
8065,Tortas Personalizadas,40292.0,7,0.15,25.8,12.9,22350.0,258199.0
8066,Postres Individuales,69721.0,5,0.1,21.6,6.5,12750.0,325502.0
8067,Bebidas,45427.0,5,0.1,9.9,12.7,22050.0,223839.0
8068,Postres Individuales,61216.0,12,0.0,11.8,14.4,24600.0,760857.0
8069,Panaderia Artesanal,64660.0,13,0.0,43.2,6.5,12750.0,853501.0
8070,Postres Individuales,25278.0,3,0.0,2.4,13.2,22800.0,98454.0
8071,Bebidas,75056.0,2,0.0,17.3,4.9,10350.0,159869.0
8072,Tortas Personalizadas,41786.0,13,0.1,3.2,0.5,3750.0,492371.0
8073,Galletas y Brownies,21815.0,3,0.0,9.8,1.7,5550.0,72584.0
8074,Panaderia Artesanal,74233.0,7,0.05,42.1,11.2,19800.0,513452.0
8075,Bebidas,38426.0,3,0.1,8.0,2.0,6000.0,109162.0
8076,Panaderia Artesanal,65025.0,11,0.0,27.6,14.1,24150.0,736807.0
8077,Postres Individuales,48843.0,13,0.05,16.6,13.1,22650.0,625037.0
8078,Panaderia Artesanal,35550.0,2,0.1,29.0,8.0,15000.0,78812.0
8079,Bebidas,69790.0,4,0.0,38.6,8.9,16350.0,296069.0
8080,Galletas y Brownies,51758.0,12,0.0,14.0,10.6,18900.0,640791.0
8081,Galletas y Brownies,36245.0,5,0.05,4.9,11.1,19650.0,192881.0
8082,Panaderia Artesanal,13768.0,13,0.05,10.4,7.6,14400.0,184227.0
8083,Tortas Personalizadas,76636.0,7,0.05,20.6,5.0,10500.0,518773.0
8084,Panaderia Artesanal,7838.0,1,0.0,23.9,13.7,23550.0,31115.0
8085,Postres Individuales,74055.0,14,0.0,42.5,1.2,4800.0,1040154.0
8086,Galletas y Brownies,33797.0,8,0.0,2.2,5.7,11550.0,279214.0
8087,Galletas y Brownies,56147.0,10,0.0,34.5,10.2,18300.0,580392.0
8088,Galletas y Brownies,78776.0,3,0.05,4.7,13.4,23100.0,244707.0
8089,Tortas Personalizadas,17137.0,14,0.05,4.9,1.6,5400.0,231679.0
8090,Tortas Personalizadas,50356.0,11,0.05,30.0,10.1,18150.0,544288.0
8091,Bebidas,66155.0,6,0.0,41.0,7.6,14400.0,413805.0
8092,Panaderia Artesanal,65607.0,4,0.0,14.0,10.5,18750.0,280147.0
8093,Panaderia Artesanal,47051.0,14,0.1,13.2,5.1,10650.0,600379.0
8094,Postres Individuales,54979.0,5,0.05,28.4,10.8,19200.0,280113.0
8095,Galletas y Brownies,65602.0,10,0.15,35.3,3.1,7650.0,565119.0
8096,Tortas Personalizadas,72282.0,12,0.0,39.3,11.7,20550.0,886491.0
8097,Postres Individuales,65945.0,6,0.05,12.4,11.4,20100.0,395611.0
8098,Postres Individuales,33320.0,2,0.1,33.7,14.2,24300.0,83106.0
8099,Tortas Personalizadas,84738.0,13,0.2,14.9,3.0,7500.0,889290.0
8100,Panaderia Artesanal,39760.0,3,0.2,25.2,11.0,19500.0,113803.0
8101,Galletas y Brownies,6957.0,8,0.2,9.8,5.2,10800.0,54219.0
8102,Panaderia Artesanal,34009.0,8,0.15,7.9,4.6,9900.0,242337.0
8103,Postres Individuales,15223.0,1,0.05,42.2,6.3,12450.0,26589.0
8104,Galletas y Brownies,14715.0,10,0.0,25.3,4.6,9900.0,156153.0
8105,Bebidas,27523.0,8,0.05,1.7,4.1,9150.0,220590.0
8106,Postres Individuales,9270.0,11,0.0,36.0,11.6,20400.0,122882.0
8107,Panaderia Artesanal,60081.0,2,0.0,31.6,10.6,18900.0,136508.0
8108,Panaderia Artesanal,10919.0,10,0.05,15.7,2.1,6150.0,108030.0
8109,Panaderia Artesanal,21263.0,10,0.1,21.7,8.6,15900.0,207105.0
8110,Tortas Personalizadas,12432.0,13,0.05,21.1,5.3,10950.0,165800.0
8111,Postres Individuales,10053.0,8,0.0,13.5,14.6,24900.0,102085.0
8112,Galletas y Brownies,26420.0,12,0.05,44.2,6.7,13050.0,312338.0
8113,Panaderia Artesanal,50752.0,10,0.15,25.2,1.1,4650.0,438085.0
8114,Panaderia Artesanal,82175.0,5,0.1,40.5,5.3,10950.0,379514.0
8115,Tortas Personalizadas,75045.0,1,0.05,27.0,5.0,10500.0,80579.0
8116,Galletas y Brownies,75075.0,8,0.05,31.5,0.6,3900.0,572284.0
8117,Postres Individuales,19085.0,12,0.15,2.8,7.6,14400.0,209882.0
8118,Bebidas,26193.0,5,0.0,23.8,13.6,23400.0,151841.0
8119,Tortas Personalizadas,11111.0,1,0.0,32.9,12.1,21150.0,32098.0
8120,Postres Individuales,67277.0,4,0.0,6.8,10.4,18600.0,288392.0
8121,Bebidas,10585.0,13,0.0,31.0,5.5,11250.0,148962.0
8122,Panaderia Artesanal,49536.0,1,0.0,5.2,3.9,8850.0,58706.0
8123,Panaderia Artesanal,24830.0,13,0.05,36.6,5.5,11250.0,316982.0
